ID,ra,dec,zDLA,NHI,SNR_FOREST,status,SiII1526_sigma,SiII1526_dv,SiII1526_3sigUL,CII1334_sigma,CII1334_dv,CII1334_3sigUL,OI1302_sigma,OI1302_dv,OI1302_3sigUL,AlII1670_sigma,AlII1670_dv,AlII1670_3sigUL,n_lines_ok,solo_hits,pair_hit,detected,candidate_metalpoor,max_3sig_UL
39627954182951061,37.70510366964938,7.104326574333549,2.1033425466401514,20.55196472283621,11.38468425992142,ok,14.178405266164187,300.0,0.1189854882563492,7.188947827013205,300.0,0.2590355729337027,3.190884297575652,200.0,0.1973846063044534,8.399619278035175,50.0,0.0863188264342329,4,"SiII1526,CII1334,AlII1670",True,True,False,0.2590355729337027
39627966182853862,37.91377611762989,7.445614920411605,2.556374098011497,20.475382402337576,15.402640239513584,ok,5.223380729907703,-150.0,0.0619830346516877,11.551569156658864,-500.0,0.063667589062596,13.168693914581198,-100.0,0.0783492239878274,40.20427554689305,-50.0,0.0580136161889331,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0783492239878274
39627966187045984,38.06362935064231,7.471146877112083,2.2814525696013,20.866975558815945,5.327455204337813,ok,10.06390025822932,100.0,0.1536025588793775,4.440514017521783,50.0,0.3480306318217276,6.397396632346292,400.0,0.2931970731763612,8.338433496016911,50.0,0.1736085856350523,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3480306318217276
39627990161689449,39.284919494093856,8.490645513089094,2.357807274697997,20.962279937867272,14.05567435144733,ok,8.465783582643436,-100.0,0.078384484094157,16.205332570495464,-150.0,0.1300631347667799,13.586470512574166,-100.0,0.1479961349963491,8.696906292362586,-100.0,0.0872347962595866,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1479961349963491
39627990161689449,39.284919494093856,8.490645513089094,2.113927329570579,20.48415735929138,14.05567435144733,ok,27.47007490661579,500.0,0.0705608815674694,24.23997274873548,-500.0,0.0764794548858811,2.9364865382905943,500.0,0.337939485786912,13.206825460596605,-450.0,0.0820447728351859,4,"SiII1526,CII1334,AlII1670",True,True,False,0.337939485786912
39627990165884332,39.55589201108762,8.54812459391942,2.256978540490501,20.81307762308064,12.204818586756964,ok,34.41698530904398,0.0,0.0525684811954981,30.993623400991748,0.0,0.0520605859680487,28.156247195450543,0.0,0.0589877941203775,27.340674798952502,0.0,0.0597113543228663,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0597113543228663
39628031941150462,40.1891579937655,10.29259245429759,1.9940300499142845,20.830407093437312,6.46572956634391,ok,34.99790708573757,100.0,0.0825870359978989,18.706961723993874,-300.0,0.1873437061985887,9.960877441857036,100.0,0.2320327993361088,35.09216651768799,100.0,0.1021147936189176,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2320327993361088
39627978153397093,36.94327938509984,7.897408678207677,2.303397437418909,21.02959232826473,6.118815164050497,ok,-0.8767851250466144,-500.0,0.1457290207265199,4.665251481868483,500.0,0.2097518645743054,5.539738897825911,-100.0,0.1913107031848639,2.5854974061601976,50.0,0.1608974018962064,4,"CII1334,OI1302",False,True,False,0.2097518645743054
39627984151250131,37.427831115917975,8.156637154184581,2.5453156428522985,20.418970677870337,5.198428282587233,ok,7.948993778672765,-150.0,0.1663559848815081,7.488312456984077,-200.0,0.2380731561555624,11.492722820570645,-100.0,0.3167363263030099,14.443296896992218,200.0,0.2244030384946025,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.3167363263030099
39627984151250131,37.427831115917975,8.156637154184581,2.132908432826592,20.70599255709647,5.198428282587233,ok,8.862442462740932,-350.0,0.2675184958291556,5.671320013724988,350.0,0.3213369746552394,8.723350649057913,350.0,0.3455306743794311,0.9288220181408176,300.0,0.169973207069905,4,"SiII1526,CII1334,OI1302",True,True,False,0.3455306743794311
